Item Fundo;Descricao;Med;Sit;Seq;Seq Alt;Dt ini val;Dt fim val;Item;Desc;Sit;Med;Emb;Desc.Emb;;;;
8063269;FUNDO STORM WHITE ESM EXT 61X121,2;M2;PL;888;1;01/07/2024;30/12/2050;8063245;STORM WHITE ESM EXT 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063271;FUNDO KRYSTAL ESM ACET 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063247;KRYSTAL ESM ACET 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063272;FUNDO STATUARIO VENATO ESM ACET 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063248;STATUARIO VENATO ESM ACET 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063273;FUNDO SIMA GRAY ESM ACET 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063249;SIMA GRAY ESM ACET 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063274;FUNDO SIMA NATURAL ESM ACET 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063250;SIMA NATURAL ESM ACET 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063265;FUNDO PORTORO ESM POL 61X121,2;m2;PL;1;1;01/07/2024;30/12/2050;8063241;PORTORO ESM POL 60X120;PL;m2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063268;FUNDO STATUARIO VENATO ESM POL 61X121,2;m2;PL;1;1;01/07/2024;30/12/2050;8063244;STATUARIO VENATO ESM POL 60X120;PL;m2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063270;FUNDO WIEN ESM POL 61X121,2;m2;PL;1;1;01/07/2024;30/12/2050;8063246;WIEN ESM POL 60X120;PL;m2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063275;FUNDO KRYSTAL ESM POL 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063251;KRYSTAL ESM POL 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063276;FUNDO OASIS GRIS ESM POL 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063252;OASIS GRIS ESM POL 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063277;FUNDO OASIS NUDE ESM POL 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063253;OASIS NUDE ESM POL 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063278;FUNDO GRIS PICASSO ESM POL 61X121,2;M2;PL;1;1;01/07/2024;30/12/2050;8063254;GRIS PICASSO ESM POL 60X120;PL;M2;6906633;EMB.PAP.MICRO.60X120 ELIZABETH 9,5MM;;;;
8063589;FUNDO FGMF SILICA GRAFITE MA 61X121,2;m2;FP;1;1;01/08/2024;30/12/2050;8063588;FGMF SILICA GRAFITE MA 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063589;FUNDO FGMF SILICA GRAFITE MA 61X121,2;m2;FP;2;1;01/08/2024;30/12/2050;8063604;FGMF SILICA GRAFITE MA 19,7X120R;FP;m2;6868067;EMB.PAP.MICRO 19,7X120 ELIANE 9,5MM;;;;
8063597;FUNDO FGMF SILICA GRAFITE EXT 61X121,2;m2;PL;1;1;01/08/2024;30/12/2050;8063590;FGMF SILICA GRAFITE EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063598;FUNDO FGMF SILICA GRIS EXT 61X121,2;m2;PL;1;1;01/08/2024;30/12/2050;8063591;FGMF SILICA GRIS EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063599;FUNDO FGMF SILICA CORDA EXT 61X121,2;m2;PL;1;1;01/08/2024;30/12/2050;8063592;FGMF SILICA CORDA EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063600;FUNDO FGMF SILICA CARBON EXT 61X121,2;m2;PL;1;1;01/08/2024;30/12/2050;8063593;FGMF SILICA CARBON EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063601;FUNDO FGMF SILICA SISAL EXT 61X121,2;m2;PL;1;1;01/08/2024;30/12/2050;8063594;FGMF SILICA SISAL EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063602;FUNDO FGMF SILICA TAIPA EXT 61X121,2;m2;PL;1;1;01/08/2024;30/12/2050;8063595;FGMF SILICA TAIPA EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063457;FUNDO MUNARI RAMPA BRANCO EXT 91X91;m2;FP;5;1;01/08/2024;30/12/2050;8063402;MUNARI RAMPA BRANCO EXT 90X90R;FP;m2;6868074;EMB.PAP.OND.MICRO.900X900.10MM.ELIANE;;;;
8063458;FUNDO MUNARI RAMPA MARFIM EXT 91X91;m2;FP;4;1;01/08/2024;30/12/2050;8063403;MUNARI RAMPA MARFIM EXT 90X90R;FP;m2;6868074;EMB.PAP.OND.MICRO.900X900.10MM.ELIANE;;;;
8063459;FUNDO MUNARI RAMPA CIMENTO EXT 91X91;m2;FP;4;1;01/08/2024;30/12/2050;8063404;MUNARI RAMPA CIMENTO EXT 90X90R;FP;m2;6868074;EMB.PAP.OND.MICRO.900X900.10MM.ELIANE;;;;
8063460;FUNDO MUNARI RAMPA CONCRETO EXT 91X91;m2;FP;4;1;01/08/2024;30/12/2050;8063405;MUNARI RAMPA CONCRETO EXT 90X90R;FP;m2;6868074;EMB.PAP.OND.MICRO.900X900.10MM.ELIANE;;;;
8063603;FUNDO FGMF RISCA AGAVE EXT 61X121,2;m2;PL;2;1;01/08/2024;30/12/2050;8063596;FGMF RISCA AGAVE EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063587;FUNDO CAROL GAY SELVA AC 31X91;m2;FP;120;1;01/09/2024;30/12/2050;8063586;CAROL GAY SELVA AC 30X90R;LB;m2;6847935;EMB.PAP.OND.MICRO.300X900.9MM.DECORTILES;;;;
8063463;FUNDO KYOTO GIZ AC 122,4X122,4;m2;FP;2;1;01/09/2024;30/12/2050;8063408;KYOTO GIZ AC 120X120R;FP;m2;6918101;EMB.OND.MICRO. ONDAE 120X120 DECORTILES;;;;
8063463;FUNDO KYOTO GIZ AC 122,4X122,4;m2;FP;222;1;01/09/2025;30/12/2050;8068724;KYOTO SHIRO AC 120X120R;PL;m2;6918101;EMB.OND.MICRO. ONDAE 120X120 DECORTILES;;;;
8063464;FUNDO KYOTO GIZ EXT 122,4X122,4;m2;PL;2;1;01/09/2024;30/12/2050;8063409;KYOTO GIZ EXT 120X120R;PL;m2;6918101;EMB.OND.MICRO. ONDAE 120X120 DECORTILES;;;;
8063468;FUNDO KYOTO GIZ AC 91X91;m2;FP;888;1;01/09/2024;30/12/2050;8063413;KYOTO GIZ AC 90X90R;FP;m2;6868100;EMB.PAP.MICRO 90X90 DECORTILES 10MM;;;;
8063469;FUNDO KYOTO GIZ EXT 91X91;m2;PL;888;1;01/09/2024;30/12/2050;8063414;KYOTO GIZ EXT 90X90R;PL;m2;6868100;EMB.PAP.MICRO 90X90 DECORTILES 10MM;;;;
8063472;FUNDO KYOTO GIZ AC 61X121;m2;PL;888;1;01/09/2024;30/12/2050;8063418;KYOTO GIZ AC 60X120R;LB;m2;6868091;EMB.PAP.MICRO 60X120 DECORTILES 9,5MM;;;;
8063472;FUNDO KYOTO GIZ AC 61X121;m2;PL;2;1;01/09/2025;30/12/2050;8068725;KYOTO SHIRO AC 60X120R;PL;m2;6868091;EMB.PAP.MICRO 60X120 DECORTILES 9,5MM;;;;
8063474;FUNDO TUNISI PETROLEO AC 61X121;m2;PL;888;1;01/09/2024;30/12/2050;8063420;TUNISI PETROLEO AC 60X120R;PL;m2;6868091;EMB.PAP.MICRO 60X120 DECORTILES 9,5MM;;;;
8063476;FUNDO TUNISI PETROLEO AC 122,4X122,4;m2;PL;888;1;01/09/2024;30/12/2050;8063422;TUNISI PETROLEO AC 120X120R;PL;m2;6918101;EMB.OND.MICRO. ONDAE 120X120 DECORTILES;;;;
8063477;FUNDO TUNISI PETROLEO POL 122,4X122,4;m2;PL;888;1;01/09/2024;30/12/2050;8063423;TUNISI PETROLEO POL 120X120R;PL;m2;6918101;EMB.OND.MICRO. ONDAE 120X120 DECORTILES;;;;
8064292;FUNDO CARRARA LINCOLN ESM ACET61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063792;CARRARA LINCOLN ESM ACET 60x120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064293;FUNDO DISTRICT AC 61,5X122,3;m2;FP;806;1;01/09/2024;30/12/2050;8063793;DISTRICT ESM ACET 60x120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064294;FUNDO DISTRICT EXT 61,5X122,3;m2;FP;806;1;01/09/2024;30/12/2050;8063794;DISTRICT ESM EXT 60x120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064295;FUNDO MANGAL ESM ACET 61,5X122,3;m2;FP;806;1;01/09/2024;30/12/2050;8063795;MANGAL ESM ACET 60x120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064296;FUNDO OURO BRANCO ESM ACET 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063796;OURO BRANCO ESM ACET 60X120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064297;FUNDO OURO CLASSICO ESM ACET 61,5X122,3;m2;PL;1;1;01/09/2024;30/12/2050;8063797;OURO CLASSICO ESM ACET 60X120;LB;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064298;FUNDO PALHA BRANCO ESM ACET 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063798;PALHA BRANCO ESM ACET 60x120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064299;FUNDO PALHA CASTANHO ESM ACET 61,5X122,3;m2;PL;1;1;01/09/2024;30/12/2050;8063799;PALHA CASTANHO ESM ACET 60x120;LB;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064300;FUNDO PALHA ESM ACET 61,5X122,3;m2;PL;1;1;01/09/2024;30/12/2050;8063800;PALHA ESM ACET 60x120;LB;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064302;FUNDO RIPADO ROCHA ESM EXT 61,5X122,3;m2;PL;1;1;01/09/2024;30/12/2050;8063802;RIPADO ROCHA ESM EXT 60x120;LB;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064303;FUNDO RIPADO WORK ESM ACET 61,5X122,3;m2;PL;1;1;01/09/2024;30/12/2050;8063803;RIPADO WORK ESM ACET 60X120;LB;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064304;FUNDO CAPRAIA ESM POL 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063804;CAPRAIA ESM POL 60X120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064305;FUNDO CARRARA LINCOLN ESM POL 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063805;CARRARA LINCOLN ESM POL 60X120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064306;FUNDO INVISIBLE LIGHT ESM POL 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063806;INVISIBLE LIGHT ESM POL 60X120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064307;FUNDO JUNCO ESM POL 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063807;JUNCO ESM POL 60X120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064309;FUNDO OURO BRANCO ESM POL 61,5X122,3;m2;FP;1;1;01/09/2024;30/12/2050;8063809;OURO BRANCO ESM POL 60X120;FP;m2;6908847;EMB.PAP.OND.60X120CM ELIZABETH;;;;
8064229;FUNDO PR MANHATTAN ESM ACET 101X101;M2;FP;1;1;01/09/2024;30/12/2050;8064151;PR MANHATTAN ESM ACET 100X100R;FP;M2;6900324;EMB.PAP.OND.MICRO.1000X1000 ELIZABETH;;;;
8064230;FUNDO PR MANHATTAN ESM EXT 101X101;M2;FP;1;1;01/09/2024;30/12/2050;8064152;PR MANHATTAN ESM EXT 100X100R;FP;M2;6900324;EMB.PAP.OND.MICRO.1000X1000 ELIZABETH;;;;
8064147;PR CLONE BRANCO ESM ACET 33X61;M2;FP;1;1;01/09/2024;30/12/2050;8064145;PR CLONE BRANCO ESM ACET 32X60R;FP;M2;6868083;EMB.PAP.OND.MICRO.32X60-7,4MM ELIZABETH.;;;;
8064148;PR CLONE BRANCO ESM BRILH 33X61;M2;FP;1;1;01/09/2024;30/12/2050;8064146;PR CLONE BRANCO ESM BRILH 32X60R;FP;M2;6868083;EMB.PAP.OND.MICRO.32X60-7,4MM ELIZABETH.;;;;
8063873;FUNDO ALEDO JERI MA 46X121;m2;FP;2;1;01/09/2024;30/12/2050;8063870;ALEDO JERI MA 45X120R;LB;M2;6106293;EMB.PAP.OND.MICRO 45X120 RELEVO DECORTIL;;;;
8063874;FUNDO ALEDO OSTRA MA 46X121;m2;FP;2;1;01/09/2024;30/12/2050;8063871;ALEDO OSTRA MA 45X120R;LB;M2;6106293;EMB.PAP.OND.MICRO 45X120 RELEVO DECORTIL;;;;
8063875;FUNDO ALEDO SLATE MA 46X121;m2;FP;2;1;01/09/2024;30/12/2050;8063872;ALEDO SLATE MA 45X120R;LB;M2;6106293;EMB.PAP.OND.MICRO 45X120 RELEVO DECORTIL;;;;
8063870;ALEDO JERI MA 45X120R;M2;LB;20;0;01/04/2025;30/12/2050;8066157;SAMPLE BOX SIMBIOSE DT 2025;FP;pc;;;;;;
8063871;ALEDO OSTRA MA 45X120R;M2;LB;21;0;01/04/2025;30/12/2050;8066157;SAMPLE BOX SIMBIOSE DT 2025;FP;pc;;;;;;
8063872;ALEDO SLATE MA 45X120R;M2;LB;22;0;01/04/2025;30/12/2050;8066157;SAMPLE BOX SIMBIOSE DT 2025;FP;pc;;;;;;
8063995;FUNDO TACLA PINGO DE GELO NAT 60X120;M2;FP;10;0;01/09/2024;30/12/2050;8063992;TACLA PINGO DE GELO NAT 19,7X120R;FP;M2;6727026;EMB.PAP.OND.MICRO 19,7X120 TEC BRANCA;;;;
8063996;FUNDO TACLA AREIA NAT 60X120;M2;FP;10;0;01/09/2024;30/12/2050;8063993;TACLA AREIA NAT 19,7X120R;FP;M2;6727026;EMB.PAP.OND.MICRO 19,7X120 TEC BRANCA;;;;
8063997;FUNDO TACLA FLOCOS DE GELO NAT 60X120;M2;FP;10;0;01/09/2024;30/12/2050;8063994;TACLA FLOCOS DE GELO NAT 19,7X120R;FP;M2;6727026;EMB.PAP.OND.MICRO 19,7X120 TEC BRANCA;;;;
8064254;FUNDO FGMF SILICA AGAVE MA 61X121,2;m2;PL;1;1;01/09/2024;30/12/2050;8064245;FGMF SILICA AGAVE MA 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064255;FUNDO FGMF RISCA GRAFITE EXT 61X121,2;m2;PL;1;1;01/09/2024;30/12/2050;8064246;FGMF RISCA GRAFITE EXT 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8063390;CAROL GAY CUMULUS AC 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063391;CAROL GAY ESMERALDA AC 15X15;m2;LB;2;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063392;CAROL GAY FLAMINGO AC 15X15;m2;LB;3;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063393;CAROL GAY NETUNO AC 15X15;m2;LB;4;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063394;CAROL GAY NIMBO AC 15X15;m2;LB;5;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063395;CAROL GAY SELVA AC 15X15;m2;LB;6;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063396;CAROL GAY TARA AC 15X15;m2;LB;7;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063397;CAROL GAY CHOCOLATE AC 15X15;m2;LB;8;0;01/04/2025;30/12/2050;8066155;SAMPLE COCRIADORES DT;LB;pc;;;;;;
8063398;MAGMA TURQUESA MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064620;BORDA E MAGMA TURQUESA MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063398;MAGMA TURQUESA MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064624;BORDA I MAGMA TURQUESA MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063398;MAGMA TURQUESA MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066249;BORDA E MAGMA TURQUESA MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063398;MAGMA TURQUESA MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066253;BORDA I MAGMA TURQUESA MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063399;MAGMA NAUTICO MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064621;BORDA E MAGMA NAUTICO MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063399;MAGMA NAUTICO MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064625;BORDA I MAGMA NAUTICO MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063399;MAGMA NAUTICO MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066248;BORDA E MAGMA NAUTICO MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063399;MAGMA NAUTICO MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066252;BORDA I MAGMA NAUTICO MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063400;MAGMA FOLHA MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064622;BORDA E MAGMA FOLHA MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063400;MAGMA FOLHA MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064626;BORDA I MAGMA FOLHA MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063400;MAGMA FOLHA MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066246;BORDA E MAGMA FOLHA MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063400;MAGMA FOLHA MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066250;BORDA I MAGMA FOLHA MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063401;MAGMA JERI MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064623;BORDA E MAGMA JERI MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063401;MAGMA JERI MA 15X15;m2;LB;1;0;01/12/2024;30/12/2050;8064627;BORDA I MAGMA JERI MA 2,5X15;FP;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063401;MAGMA JERI MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066247;BORDA E MAGMA JERI MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8063401;MAGMA JERI MA 15X15;m2;LB;1;0;01/04/2025;30/12/2050;8066251;BORDA I MAGMA JERI MA 2,5X15;LB;pc;6913205;EMB.PAP.OND.BORDAPGL.2,5X15.DT;;;;
8064404;FUNDO SENSI OFF WHITE AC 3D 61X121,2;M2;PL;888;1;01/09/2024;30/12/2050;8064332;SENSI OFF WHITE AC 3D 60X120R;PL;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064405;FUNDO SENSI GRAFITE AC 3D 61X121,2;M2;PL;888;1;01/09/2024;30/12/2050;8064333;SENSI GRAFITE AC 3D 60X120R;PL;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064406;FUNDO SENSI VIGA AC 3D 61X121,2;M2;PL;888;1;01/09/2024;30/12/2050;8064334;SENSI VIGA AC 3D 60X120R;PL;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064407;FUNDO SENSI OFF WHITE AC 3D 122,4X122,4;m2;FP;888;1;01/09/2024;30/12/2050;8064335;SENSI OFF WHITE AC 3D 120X120R;FP;m2;6916990;EMB.OND.MICRO 120X120 ELIANE ONDA E;;;;
8064408;FUNDO SENSI GRAFITE AC 3D 122,4X122,4;m2;FP;888;1;01/09/2024;30/12/2050;8064336;SENSI GRAFITE AC 3D 120X120R;FP;m2;6916990;EMB.OND.MICRO 120X120 ELIANE ONDA E;;;;
8064409;FUNDO SENSI VIGA AC 3D 122,4X122,4;m2;FP;888;1;01/09/2024;30/12/2050;8064337;SENSI VIGA AC 3D 120X120R;FP;m2;6916990;EMB.OND.MICRO 120X120 ELIANE ONDA E;;;;
8064535;FUNDO FGMF SILICA GRAFITE MA 122,4X122,4;m2;FP;1;1;01/09/2024;30/12/2050;8064524;FGMF SILICA GRAFITE MA 120X120R;FP;m2;6916990;EMB.OND.MICRO 120X120 ELIANE ONDA E;;;;
8064536;FUNDO FGMF SILICA GRAFITE EXT 122,4X122,;m2;FP;1;1;01/09/2024;30/12/2050;8064525;FGMF SILICA GRAFITE EXT 120X120R;FP;m2;6916990;EMB.OND.MICRO 120X120 ELIANE ONDA E;;;;
8064469;ARARA ESM BRILH 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064198;ARARA ESM BRILH 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064454;AREZ ESM BRILH 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064214;AREZ ESM BRILH 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064455;VIANA ESM ACET 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064213;VIANA ESM ACET 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064456;VIANA ESM BRILH 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064212;VIANA ESM BRILH 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064457;PUREZA ESM ACET 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064211;PUREZA ESM ACET 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064458;PUREZA ESM BRILH 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064210;PUREZA ESM BRILH 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064459;ARARA ESM ACET 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064209;ARARA ESM ACET 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064460;ARARA ESM BRILH 33,5X67;M2;FP;51;1;28/11/2024;30/12/2050;8064208;ARARA ESM BRILH 32X66R;FP;M2;6899884;EMB.PAP.OND.32X66CM RETIFICADO;;;;
8064461;CANINDE ESM EXT 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064206;CANINDE ESM EXT 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064462;ENCANTO ESM BRILH 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064205;ENCANTO ESM BRILH 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064463;AREZ ESM BRILH 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064204;AREZ ESM BRILH 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064464;VIANA ESM ACET 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064203;VIANA ESM ACET 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064465;VIANA ESM BRILH 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064202;VIANA ESM BRILH 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064466;PUREZA ESM ACET 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064201;PUREZA ESM ACET 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064467;PUREZA ESM BRILH 64X64;M2;FP;51;1;28/11/2024;30/12/2050;8064200;PUREZA ESM BRILH 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064468;ARARA ESM ACET 64X64;M2;FP;15;1;28/11/2024;30/12/2050;8064199;ARARA ESM ACET 62X62R;FP;M2;6899885;EMB.PAP.OND.62X62CM RETIFICADO;;;;
8064413;FUNDO CAIS GRIS AC 3D 61X121,2;M2;FP;8;1;12/12/2024;30/12/2050;8064341;CAIS GRIS AC 3D 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064413;FUNDO CAIS GRIS AC 3D 61X121,2;M2;FP;2;1;01/12/2024;30/12/2050;8064344;CAIS GRIS AC 3D 29,7X120R;FP;m2;6796869;EMB.PAP.MICRO.29,7X120 ELIANE PARDA;;;;
8064414;FUNDO CAIS FERRUGEM AC 3D 61X121,2;M2;FP;8;1;12/12/2024;30/12/2050;8064342;CAIS FERRUGEM AC 3D 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064414;FUNDO CAIS FERRUGEM AC 3D 61X121,2;M2;FP;2;1;01/12/2024;30/12/2050;8064345;CAIS FERRUGEM AC 3D 29,7X120R;FP;m2;6796869;EMB.PAP.MICRO.29,7X120 ELIANE PARDA;;;;
8064415;FUNDO CAIS OLEO AC 3D 61X121,2;M2;FP;8;1;01/12/2024;30/12/2050;8064343;CAIS OLEO AC 3D 60X120R;LB;m2;6868088;EMB.PAP.MICRO 60X120 ELIANE PARDA 9,5MM;;;;
8064415;FUNDO CAIS OLEO AC 3D 61X121,2;M2;FP;2;1;01/12/2024;30/12/2050;8064346;CAIS OLEO AC 3D 29,7X120R;FP;m2;6796869;EMB.PAP.MICRO.29,7X120 ELIANE PARDA;;;;
